CLOSED
Version	2.0
Language	English
Run	1
RunSerial	2124
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-1647
Operator	CA
File	\\Iquieml784003\ta\Data\SDT\2020\DANIEL ROZO\ACEITE DE LINAZA 25.001
Sample	ACEITE DE LINAZA 25
Size	27.7200	mg
ProcName	Isothermal for \\Iquieml784003\ta\QProcedures\SDT\procedimiento_daniel_rozo.prc
Method	Isothermal for
Comment	TESIS - DANIEL ROZO
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 100.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	1.29300
InstCalDate	Weight: 2020-09-29  Time: 15:16:31 TempRange 78.86 to 1455.18 °C
InstCalFile	Weight: \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Beams vacios.001 \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Beams con masas.001
InstCalDate	Heat Flow: 2020-09-30  Time: 10:04:25 TempRange 108.00 to 1425.05 °C
InstCalFile	Heat Flow: \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Crisol vacio 2.001 \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Safiro hf.001
InstCalDate	DTA Baseline: 2020-09-30  Time: 11:25:31 TempRange 100.01 to 1464.76 °C
InstCalFile	DTA Baseline: \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Beams vacios.001
TempCal	4	pts	20.08	20.40,358.34	358.20,422.71	419.53,929.97	930.80
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	3
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Date	2020-10-14
Time	07:42:26
OrgMethod	1: Equilibrate at 25.00 °C
OrgMethod	2: Isothermal for 1440.00 min
OrgFile	E:\DANIEL ROZO\Nitrogeno 25.001
33.82916	22.8024	27.7106					
33.90417	22.80425	27.71062					
33.97917	22.80001	27.71066					
34.05416	22.7996	27.7106					
34.12916	22.80344	27.71054					
34.20833	22.80444	27.71057					
34.2875	22.80474	27.71055					
34.3625	22.80104	27.71056					
34.4375	22.79976	27.71066					
34.5125	22.79907	27.71059					
34.5875	22.80022	27.71058					
34.6625	22.80144	27.71056					
34.7375	22.80165	27.7106					
34.8125	22.80046	27.71051					
34.8875	22.8007	27.71056					
34.9625	22.79945	27.71055					
35.04166	22.79973	27.71062					
35.12084	22.79303	27.7106					
35.19583	22.79723	27.71057					
35.27083	22.79564	27.71062					
35.34583	22.79406	27.71058					
35.42084	22.79179	27.71056					
35.49584	22.79303	27.7106					
35.57083	22.79116	27.7105					
35.64583	22.79593	27.71055					
35.72083	22.79504	27.71055					
35.79584	22.79293	27.71053					
35.875	22.791	27.71056					
35.95416	22.79466	27.71046					
36.02917	22.79777	27.71048					
36.10417	22.79719	27.71054					
36.17916	22.7992	27.71054					
36.25416	22.7944	27.71056					
36.32916	22.79685	27.7105					
36.40417	22.8011	27.71048					
36.47917	22.79655	27.71049					
36.55416	22.80237	27.71045					
36.62916	22.80446	27.71048					
36.70833	22.80854	27.71052					
36.7875	22.81408	27.71046					
36.8625	22.81305	27.71053					
36.9375	22.81843	27.71055					
37.0125	22.81903	27.71054					
37.0875	22.82787	27.71053					
37.1625	22.82424	27.71052					
37.2375	22.83459	27.71053					
37.3125	22.83556	27.71062					
37.3875	22.83818	27.71046					
37.4625	22.84132	27.71082					
37.54166	22.8421	27.71089					
37.62084	22.84335	27.70987					
37.69583	22.8444	27.71041					
37.77083	22.8474	27.71032					
37.84583	22.84671	27.71038					
37.92084	22.84943	27.71037					
37.99584	22.84936	27.7104					
38.07083	22.8492	27.71041					
38.14583	22.85253	27.71043					
38.22083	22.85161	27.71049					
38.29584	22.84806	27.71045					
38.375	22.84923	27.71035					
